((急性肾小球肾炎:疾病,条件为,多年:时间),导致,肾小球肾炎:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎
(急性肾小球肾炎:疾病,导致,(尿异常:症状,或,高血压:症状))	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎
((急性肾衰竭:疾病,条件为,(救治不当:事件,与,高龄:人群分类)),导致,死亡:事件)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【预后】
(链球菌感染:疾病,导致,急性肾炎:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【治疗】,（二）治疗感染灶
(急性肾炎综合征:疾病,导致,(((少尿一周以上:症状,或,进行性尿量减少伴肾功能恶化:症状),或,超过两个月而无好转趋势:症状),或,急性肾炎综合征伴肾病综合征:疾病))	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（三）系统性疾病肾脏受累
((((细菌性心内膜炎肾损害:症状,或,原发性冷球蛋白血症肾损害:症状),或,小血管炎肾损害:疾病),条件为,部分:阶段),导致,低补体血症:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（三）系统性疾病肾脏受累
(重症急性肾炎:疾病,导致,急性肾衰竭:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（二）急进性肾小球肾炎
(IgA肾病:疾病,导致,血尿反复发作:事件)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（一）以急性肾炎综合征起病的肾小球疾病,3.系膜增生性肾小球肾炎
((IgA肾病:疾病,条件为,数小时至数日:时间),导致,肉眼血尿:症状)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（一）以急性肾炎综合征起病的肾小球疾病,3.系膜增生性肾小球肾炎
((IgA肾病:疾病,或,非IgA系膜增生性肾小球肾炎:疾病),导致,(无:否定词,否定修饰,自愈:症状))	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（一）以急性肾炎综合征起病的肾小球疾病,3.系膜增生性肾小球肾炎
((IgA肾病:疾病,或,非IgA系膜增生性肾小球肾炎:疾病),调查病史,前驱感染:症状)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（一）以急性肾炎综合征起病的肾小球疾病,3.系膜增生性肾小球肾炎
((IgA肾病:疾病,或,非IgA系膜增生性肾小球肾炎:疾病),导致,急性肾炎综合征:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（一）以急性肾炎综合征起病的肾小球疾病,3.系膜增生性肾小球肾炎
((膜增生性肾小球肾炎:疾病,条件为,8周内:时间),导致,(不:否定词,否定修饰,恢复:病理概念))	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（一）以急性肾炎综合征起病的肾小球疾病,2.系膜毛细血管性肾小球肾炎
(膜增生性肾小球肾炎:疾病,导致,持续性低补体血症:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（一）以急性肾炎综合征起病的肾小球疾病,2.系膜毛细血管性肾小球肾炎
(膜增生性肾小球肾炎:疾病,导致,持续无自愈:症状)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（一）以急性肾炎综合征起病的肾小球疾病,2.系膜毛细血管性肾小球肾炎
(膜增生性肾小球肾炎:疾病,并发症,肾病综合征:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（一）以急性肾炎综合征起病的肾小球疾病,2.系膜毛细血管性肾小球肾炎
(膜增生性肾小球肾炎:疾病,导致,急性肾炎综合征:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（一）以急性肾炎综合征起病的肾小球疾病,2.系膜毛细血管性肾小球肾炎
((急性肾炎:疾病,条件为,病毒感染:疾病),导致,(((不伴:否定词,否定修饰,血清补体降低:症状),与,((水肿:症状,与,高血压:症状),条件为,少:阶段)),与,肾功能正常:症状))	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（一）以急性肾炎综合征起病的肾小球疾病,1.其他病原体感染后的急性肾炎
((急性肾炎:疾病,条件为,病毒感染:疾病),导致,临床表现较轻:症状)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（一）以急性肾炎综合征起病的肾小球疾病,1.其他病原体感染后的急性肾炎
(((((水痘-带状疱疹病毒:生物,或,EB病毒:生物),或,流感病毒:生物),或,感染:疾病),条件为,(感染极期:阶段,或,3～5天:时间)),导致,急性肾炎:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（一）以急性肾炎综合征起病的肾小球疾病,1.其他病原体感染后的急性肾炎
((急性肾炎:疾病,条件为,链球菌感染后1～3周:事件),导致,(((((血尿:症状,与,蛋白尿:症状),与,水肿:症状),与,高血压:症状),与,急性肾炎综合征:疾病),与,血清C3下降:症状))	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】
((急性肾炎:疾病,条件为,8周内:时间),导致,减轻到完全恢复正常:症状)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】
(急性肾炎综合征:疾病,导致,(少尿:症状,或,肾功能不全:疾病))	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】
((水肿:症状,条件为,充血性心力衰竭:疾病),导致,((颈静脉怒张:症状,与,奔马律:症状),与,肺水肿:疾病))	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
((((水潴留:症状,或,钠潴留:症状),或,高血压:症状),条件为,急性肾炎综合征:疾病),导致,充血性心力衰竭:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（五）充血性心力衰竭
((水肿:症状,条件为,少数:阶段),导致,(高血压:症状,或,高血压脑病:疾病))	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
((水肿:症状,条件为,少数:阶段),导致,少尿:症状)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
((水肿:症状,条件为,少数:阶段),导致,急性肾衰竭:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
((肾功能一过性受损:症状,条件为,利尿后数日:事件),导致,肾功能逐渐恢复正常:症状)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（四）肾功能异常
((肾功能一过性受损:症状,条件为,1～2周后:时间),导致,尿量渐增:症状)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（四）肾功能异常
((水肿:症状,条件为,早期:状态修饰语),导致,(水潴留:症状,或,钠潴留:症状))	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
((水潴留:症状,或,钠潴留:症状),导致,(一过性轻度高血压:症状,或,一过性中度高血压:症状))	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（三）高血压
(水肿:症状,导致,(一过性轻度高血压:症状,或,一过性中度高血压:症状))	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
(水肿:症状,导致,(晨起眼睑水肿:症状,或,下肢轻度可凹性水肿:症状))	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
((水肿:症状,条件为,严重:阶段),导致,全身水肿:症状)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
((水肿:症状,条件为,肾病综合征:疾病),导致,大量蛋白尿:症状)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
(水肿:症状,导致,(轻度蛋白尿:症状,或,中度蛋白尿:症状))	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
(水肿:症状,导致,肉眼血尿:症状)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
(水肿:症状,导致,肾小球源性血尿:症状)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
(水肿:症状,导致,尿异常:症状)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
(水肿:症状,导致,慢性肾脏病:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
(水肿:症状,导致,(预后良好:症状,与,数月内临床自愈:症状))	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
((水肿:症状,条件为,重症:状态修饰语),条件为,急性肾衰竭:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
((水肿:症状,条件为,典型:阶段),导致,急性肾炎综合征:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
(毛细血管内增生性肾小球肾炎:疾病,导致,急性肾小球肾炎:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【病理】
(链球菌感染:疾病,然后,急性肾小球肾炎:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎
((链球菌感染:疾病,或,((细菌感染:疾病,或,病毒感染:疾病),或,寄生虫感染:疾病)),导致,急性肾小球肾炎:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎
(急性肾小球肾炎:疾病,导致,(((血尿:症状,与,蛋白尿:症状),与,(水肿:症状,与,高血压:症状)),与,一过性肾功能不全:症状))	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎
(急性肾小球肾炎:疾病,导致,急性肾炎综合征:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎
(((细菌性心内膜炎肾损害:症状,或,原发性冷球蛋白血症肾损害:症状),或,小血管炎肾损害:疾病),导致,急性肾炎综合征:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（三）系统性疾病肾脏受累
((系统性红斑狼疮肾炎:疾病,或,过敏性紫癜肾炎:疾病),导致,急性肾炎综合征:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（三）系统性疾病肾脏受累
((急进性肾小球肾炎:疾病,条件为,早期:状态修饰语),导致,((少尿:症状,或,无尿:症状),或,肾功能急剧恶化:症状))	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】
(系膜增生性肾小球肾炎:疾病,导致,肉眼血尿:症状)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（一）以急性肾炎综合征起病的肾小球疾病
(膜增生性肾小球肾炎:疾病,同义词,系膜毛细血管性肾小球肾炎:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（一）以急性肾炎综合征起病的肾小球疾病,2.系膜毛细血管性肾小球肾炎
(((细菌:生物,与,病毒:生物),与,寄生虫感染:疾病),导致,急性肾炎:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【诊断和鉴别诊断】,（一）以急性肾炎综合征起病的肾小球疾病,1.其他病原体感染后的急性肾炎
(水肿:症状,导致,充血性心力衰竭:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
(水肿:症状,导致,肾功能异常:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
(水肿:症状,导致,高血压:症状)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
(水肿:症状,导致,水肿:症状)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【临床表现和实验室检查】,（二）水肿
(急性肾小球肾炎:疾病,导致,弥漫性肾小球病变:症状)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎
(((脓疱:症状,或,(猩红热:疾病,或,皮肤感染:疾病)),或,(上呼吸道感染:疾病,或,扁桃体炎:疾病)),导致,急性肾小球肾炎:疾病)	5-3-1-急性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第一节急性肾小球肾炎,第一节急性肾小球肾炎,【病因和发病机制】
(急性肾小球肾炎:疾病,是一种,肾小球肾炎:疾病)	5-3-1-急性肾小球肾炎,内科学
(肾小球肾炎:疾病,是一种,泌尿系统疾病:疾病)	5-3-1-急性肾小球肾炎,内科学
